Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
12.7449789,31.01388931,794.0249634,59.86334229,37.85676193,0,939.4934082,70.08326721
12.96382141,30.06167221,806.1896362,60.35412979,37.82714081,0,949.9679565,71.33278656
12.78211021,30.89474869,816.9407959,63.71786499,37.82799149,0,956.9390869,70.17085266
13.02589321,29.59332657,825.8752441,64.16188049,37.87667084,0,965.7062988,75.05995941
13.41263962,29.24402618,831.274231,62.40436554,37.84385681,0,967.519104,74.46356964
13.56159401,29.0364418,839.4572754,63.92516708,37.77857208,0,974.8289185,75.73361969
13.59241676,28.6033535,845.0300903,65.87976074,37.72847748,0,981.8776855,76.85708618
13.70882225,28.12584686,854.4812012,67.5769577,37.76125336,0,996.6194458,79.18110657
14.28618622,27.53807259,852.5437012,65.11853027,37.73136139,0,1012.175354,81.34226227
14.41997051,26.70205498,861.9310303,70.82345581,37.63109589,0,1023.862183,82.96165466
14.44507122,26.58460045,874.4700317,77.76919556,37.6137619,0,1034.883911,85.7431488
13.85115719,27.97063637,881.3275146,83.61994934,37.60987854,0,1040.588867,89.57217407
14.54253674,26.52100182,878.1900635,76.30212402,37.60970306,0,1044.525146,89.95848083
14.68934536,25.69180489,882.9370117,77.15560913,37.51615524,0,1048.116577,89.78612518
14.30291462,26.38607597,882.7140503,76.93170166,37.48028946,0,1051.27478,88.1025238
14.59450912,26.21161842,886.3068237,78.03578949,37.48130035,0,1056.641968,88.3014679
14.98319721,26.05540848,882.0928345,75.58294678,37.43650436,0,1056.275513,86.16449738
14.75889301,25.79969406,878.0466919,75.9283905,37.40415573,0,1059.330444,88.39744568
14.53962421,26.495224,874.2641602,73.53463745,37.42027283,0,1058.999023,86.35483551
14.96597004,25.16605949,873.8626099,73.30255127,37.42120743,0,1062.390625,87.18024445
15.02256584,24.75379562,878.7236938,75.19348907,37.36431885,0,1063.971436,87.63115692
15.25231457,24.8429718,875.8007813,71.98960114,37.32846069,0,1064.625854,85.90427399
15.28813171,24.68060684,871.8156738,73.35381317,37.19122696,0,1062.088501,86.49752045
15.54745483,23.65822983,870.7800903,74.3303299,37.11728287,0,1062.796875,89.39940643
15.74905014,23.20715332,875.699585,77.15905762,37.08115005,0,1062.894287,88.98379517
15.78576565,22.64943504,869.4696045,75.77388763,37.0597229,0,1057.107178,85.8090744
15.33659267,23.16996765,868.0182495,76.82248688,37.1017952,0,1049.855591,81.2425766
15.7904644,22.19297218,861.121582,74.32777405,37.09632492,0,1044.332031,78.96388245
15.67483044,22.15724182,856.8961792,73.1651001,37.1308403,0,1040.86438,79.19225311
16.12413025,21.61914253,848.3852539,69.98162842,37.06034088,0,1036.11731,78.18340302
16.11552048,20.93098068,843.7542725,72.80151367,36.95427322,0,1031.398071,77.3682785
16.15963745,21.33137894,835.9220581,72.22119904,36.88676071,0,1026.728149,77.25447083
15.92721081,21.13611603,827.0668945,73.46628571,36.81446075,0,1019.848572,75.95669556
15.86159229,21.63960266,815.6221313,71.71294403,36.83482361,0,1009.752075,75.8473053
15.80063343,22.07899475,800.4838867,69.71479034,36.71464539,0,998.3518066,75.00725555
15.99324226,22.1962738,791.5415039,69.77875519,36.66349792,0,990.5496826,76.306427
15.90065193,21.41705322,791.1531372,74.18598175,36.55373001,0,980.8569336,77.69789124
15.77933979,21.31820488,786.9147339,71.67050171,36.61948013,0,968.5341797,80.03309631
15.59560966,21.73805237,778.519104,71.778862,36.61232758,0,957.0331421,83.32860565
16.08595657,20.59560394,768.5692139,70.01823425,36.65221786,0,941.3272095,84.52017212
16.2248497,20.06024742,758.7575684,67.7733078,36.66400146,0,923.8759766,82.63743591
16.48882675,19.99962616,749.9666138,67.36676025,36.57880783,0,912.3237915,82.69974518
17.15382385,19.54169846,734.8591919,63.77685547,36.46463013,0,899.0159302,82.08596039
16.77443314,20.00876236,722.6342773,67.06829071,36.33306122,0,880.8917847,80.85227966
16.38870239,20.4745388,707.3293457,64.7434845,36.2358551,0,863.6124878,78.88127899
16.59613037,19.60434151,690.4935303,64.77352905,36.12569809,0,846.6917114,78.7977066
16.65994263,19.1335392,676.0992432,67.73587799,36.06686401,0,831.418457,78.38339996
16.50336456,19.39929771,660.6254883,68.27545166,35.97038269,0,816.6260986,76.68712616
16.30103302,19.85095406,646.986145,67.22354889,35.98373032,0,803.2536011,75.38595581
16.24842644,19.64904594,634.3215942,62.85396194,35.96928406,0,789.3466797,73.09922791
16.29812813,19.58278847,619.7493286,60.23006058,36.00001526,0,776.0065918,72.15710449
16.85771751,18.85679054,601.6912231,54.46643448,36.0037117,0,759.7368774,70.96035004
16.53213501,19.27697563,585.4857178,54.14610291,35.89760971,0,740.2747803,67.96414948
16.53407288,19.26593018,565.8920288,52.80319595,35.7829895,0,720.9161987,64.69889832
16.89346695,18.77148247,549.7650757,52.33074951,35.77194595,0,704.1171875,63.22515106
17.15786934,18.24405479,533.5082397,51.01570129,35.72089005,0,684.5289307,61.30465698
16.71287727,18.53178596,515.7406006,49.77447891,35.77048492,0,662.8284912,60.49159622
16.7038765,18.37409973,499.3771973,49.32188416,35.6826973,0,642.3199463,59.59899139
17.49082947,16.76201439,479.9081116,47.08708572,35.63834,0,624.4926147,57.69855881
17.41704941,16.58672714,461.2052002,46.45713806,35.6363945,0,607.5422363,56.91071701
17.27187729,16.92452049,445.059845,47.26468277,35.66271973,0,588.6726074,55.14939499
17.04594994,17.60196877,431.785553,48.53187943,35.63654327,0,566.7700195,53.50476074
16.62436485,18.28259277,411.2798462,46.27328491,35.6787529,0,541.7608643,53.36583328
16.65891647,17.77812004,393.286438,46.23989487,35.72081375,0,518.3116455,53.74301147
16.43576622,17.91661644,375.2955017,44.34204865,35.78491211,0,495.4320984,51.62493896
16.61593437,17.66550827,358.163269,44.07444,35.80442429,0,476.0128784,52.05397415
16.80812645,17.45039368,338.9807434,43.70793533,35.87417984,0,452.9845886,49.56851196
16.6137867,17.37583351,318.51651,42.34233856,35.89215088,0,430.8558655,48.86243439
16.3733654,17.1413002,299.1893616,41.82682037,35.88422012,0,409.1774597,47.95396805
15.97058392,17.48794746,279.7087402,42.2311058,35.95869827,0,388.3934937,46.55558395
16.0597744,17.83198547,257.7027893,40.05751801,36.0051918,0,368.5351868,45.42747116
16.0031662,18.00802994,237.2514648,40.33331299,36.05418015,0,347.7107544,44.08572388
15.85385704,18.22499466,214.6993713,38.13352585,36.11794281,0,325.0584717,40.87356567
15.69103432,18.49318695,168.2366791,36.94066238,36.06793594,0,300.7753296,38.56466675
15.7042017,18.69769096,94.28749084,39.28621292,36.07058716,0,277.9111328,38.00101089
15.45642948,19.08802032,40.13954163,37.38994598,36.15862656,0,253.2559204,35.58644867
15.48363686,19.16543961,33.32357025,31.23532295,36.19135666,0,229.4328461,34.40646744
15.50024986,18.98618507,29.03219795,27.17845917,36.26399231,0,206.8085175,32.41912842
15.43361282,18.96977615,24.35847855,23.80516815,36.2864151,0,183.7164612,30.61312103
15.21779823,19.32336426,21.67042923,21.01053047,36.3238678,0,161.4117737,28.45009041
15.0638628,19.61493111,19.15383911,18.65723038,36.47106934,0,139.81073,26.58886909
14.86940384,20.0196209,17.30408669,16.72639465,36.72259521,0,116.1668167,24.68998528
14.6460228,20.47831345,15.58076572,15.11972046,36.99042892,0,88.17128754,22.08806992
14.39307213,20.93008995,13.50601006,12.9326582,37.29037094,0,45.67670822,19.11215401
14.26547623,21.02213669,10.97073364,10.39458275,37.64848709,0,27.33025169,15.41314602
13.72078991,21.9840889,10.70231819,10.11969566,37.93835831,0,18.08498192,11.59978962
13.16088009,22.92286301,8.886890411,8.334353447,38.06294632,0,12.94086742,8.409158707
12.62731171,23.9373951,7.150167942,6.614942074,38.06086731,0,9.952672005,6.295284748
12.13118362,24.70404625,5.917604446,5.405807972,37.98397064,0,7.833507538,4.270852566
11.78865337,24.9482708,4.766228676,4.1192379,37.87232208,0,6.410543442,3.089008093
11.37428188,25.51350403,4.393214226,3.733726025,37.79688644,0,5.353045464,2.184695244
11.13626099,26.10303497,3.562412977,2.967238665,37.68648148,0,4.760325432,1.607387066
10.94609356,26.26342392,3.630216837,2.868633509,37.50393677,0,4.484673977,1.355349302
10.80368996,26.0380497,3.61784029,2.961697102,37.40453339,0,4.779337883,1.537624478
10.5162468,26.40461731,3.706686497,3.065415859,37.32260895,0,5.149111748,1.817684054
10.02088261,27.45842934,3.573404789,2.822799921,37.25712967,0,5.111916065,1.702106357
9.635852814,28.36445999,3.760579109,3.086719513,37.15143967,0,5.034975052,1.827405214
9.323925018,29.48627281,3.844984055,3.153850555,37.0318718,0,4.990624428,1.807719231
9.15867424,29.6915493,3.39204216,2.745913267,36.98723984,0,4.860093117,1.721607924
8.934529305,30.02963638,3.388468981,2.728950739,36.87405396,0,4.589686394,1.429177642
8.669530869,29.99136162,3.114301682,2.492949963,36.86100769,0,4.520468235,1.371491194
8.496953964,29.90775299,2.553254843,1.818122029,36.76222992,0,4.466458321,1.281322837
8.211827278,30.71195793,2.144293547,1.608469605,36.74021912,0,4.45551157,1.118809223
7.859623432,30.8804245,2.927488089,2.276538372,36.74258041,0,3.93618536,0.799582422
7.589869022,31.87286568,2.962416887,2.283244371,36.7155571,0,3.980870724,0.855643272
7.497642517,32.28046799,2.491857529,1.844442725,36.69434357,0,3.996340513,0.839511752
7.373221874,32.95095062,2.429494143,1.798466802,36.65029144,0,3.977864742,0.848784685
7.311019421,32.7192421,2.596869707,1.972437859,36.66357803,0,3.869528294,0.836622477
7.155368805,32.63686752,2.283455133,1.680319071,36.63314056,0,3.814698696,0.749021173
7.049510956,33.79456329,2.132528305,1.580211759,36.69187164,0,3.514000893,0.5179708
7.04900074,34.64907074,1.452127934,1.00128305,36.59523773,0,3.421200752,0.423671573
6.967404842,34.38350677,1.969397783,1.368151903,36.56676865,0,3.429440975,0.449182749
6.762393475,35.08428955,2.495732307,1.856739879,36.49736404,0,3.332388639,0.37408638
6.852767944,34.87417984,1.978386879,1.379009247,36.50611496,0,3.417574644,0.421765774
6.673440456,35.10293961,2.047658682,1.443330646,36.45625305,0,3.631453753,0.645568669
6.425009251,35.14905167,2.133574009,1.591677904,36.48151016,0,3.667285919,0.620898247
6.265067101,36.60005951,1.831440568,1.238262892,36.47548294,0,3.846978903,0.620429635
6.149013042,36.6300621,2.154484034,1.529329181,36.50589371,0,3.629784584,0.42804575
5.995690823,36.92593384,2.224970341,1.605905175,36.4613533,0,3.548431873,0.52504462
5.793607712,37.31951141,2.453935623,1.775907874,36.41451645,0,3.523177385,0.47151947
5.585084915,38.3367424,2.394250393,1.665673018,36.54037476,0,3.393917561,0.447064519
5.570267677,39.46253967,1.920064688,1.321228623,36.4946785,0,3.39584446,0.372957528
5.65793705,39.46235657,2.54416275,1.815575361,36.51198196,0,3.403788805,0.463073075
5.580102921,38.4668541,1.965691686,1.336902499,36.48144913,0,3.370656013,0.429239661
5.432043552,38.319664,1.919025183,1.282434702,36.44485855,0,3.914027452,0.821172476
5.267904282,39.18454742,1.608395815,1.085000992,36.38843536,0,3.520345926,0.545754194
5.363636971,39.40473557,0.993819118,0.54418242,36.46896744,0,3.494121313,0.526946247
5.277940273,39.02338791,1.896120191,1.308699012,36.34750366,0,3.494249105,0.493829161
4.917365551,39.93730927,2.978579998,2.385682583,36.45298386,0,3.32655406,0.390827775
4.772891998,40.71839142,2.550056458,1.873657703,36.55910492,0,3.48430562,0.510801315
4.626446247,40.8602562,2.296569586,1.593639135,36.43880844,0,3.511595249,0.490683377
4.437418938,41.5084343,2.664191484,2.012254,36.43000793,0,3.553591967,0.556149065
4.307094574,42.58190155,2.12398386,1.419286609,36.47505951,0,3.60919404,0.729484558
4.249398708,42.13612366,2.042235613,1.450078487,36.44290543,0,3.616707802,0.646711767
4.182064533,43.60778046,1.914917111,1.310039163,36.56393814,0,3.28877449,0.379122615
4.216977596,44.0534935,1.832904696,1.291013718,36.49721527,0,3.049420118,0.285523087
4.253852844,44.0572052,1.797247887,1.260769606,36.63153458,0,3.152164698,0.263852477
4.175858021,43.81635666,1.70005703,1.040231109,36.49879456,0,3.54408741,0.500362575
3.879220009,45.06047058,2.019013166,1.336986184,36.59595108,0,3.529328108,0.503871262
3.742650509,45.64570999,2.445711613,1.712769747,36.5909462,0,3.760326147,0.759727538
3.58227706,46.68007278,2.84561491,2.208896637,36.68215561,0,3.442148447,0.530159593
3.611528158,50.56205368,2.4824512,1.694555879,36.69823456,0,3.296496868,0.387077987
3.694576263,50.188694,2.433701515,1.687170625,36.63899612,0,3.193998337,0.348824739
3.681365252,47.97004318,1.901643634,1.251368642,36.61016846,0,3.464665651,0.433173031
3.691855907,48.46084595,1.220330954,0.672230661,36.40017319,0,3.544886112,0.502132654
3.681467056,49.45681,1.662570238,1.074470401,36.39845657,0,3.337573767,0.439459532
3.510457277,50.19833374,2.218956232,1.474354386,36.40496063,0,3.501247168,0.306268394
3.357810497,51.70479202,1.946902275,1.267624497,36.48867416,0,3.676860571,0.339305252
3.264418125,51.49110413,1.909855366,1.304531932,36.4068222,0,3.428048134,0.360682279
3.26779604,50.92692566,1.784481406,1.102939844,36.37932587,0,3.140349865,0.248425663
3.069586754,50.403862,2.640195131,1.997626066,36.42760086,0,3.023611307,0.219298065
2.916028023,52.28822708,2.339191437,1.660413861,36.40975189,0,2.98658824,0.18357943
2.864569664,53.10058975,1.807467461,1.132731795,36.35230255,0,3.150758028,0.287278354
3.013878107,53.34377289,1.366015911,0.792381465,36.35140991,0,3.357902527,0.332844883
2.835832596,52.19796753,2.016582012,1.424032688,36.43468857,0,3.112519026,0.241517425
2.814955473,51.5528717,1.839082956,1.205249071,36.36284256,0,3.23961854,0.320956886
2.651723623,51.99364471,2.301086664,1.531391978,36.38452148,0,3.394356251,0.480354548
2.576936007,53.53701782,1.405476451,0.791810215,36.46374512,0,3.511084318,0.509016752
2.536750793,53.62179947,2.046581984,1.42245996,36.35496521,0,2.97384572,0.271687418
2.314350128,53.0812645,2.700758219,1.960511804,36.33605576,0,2.982982159,0.242711246
2.237931967,54.40634537,1.770355821,1.153137088,36.34474564,0,3.071813583,0.246664315
2.239193678,53.81955338,1.759611964,1.129823327,36.31936646,0,2.790184736,0.147204414
2.257977247,53.2793541,1.722258806,1.078744054,36.41561508,0,3.072758198,0.172160268
2.259081841,51.52682495,1.805473328,1.148541927,36.37669373,0,3.091601849,0.205592021
2.142646313,51.36753464,1.952567816,1.240193367,36.31095886,0,2.967814684,0.203450903
2.04850316,51.62921906,1.977424145,1.267937541,36.38121796,0,3.02481699,0.212933287
2.022214651,51.67873001,1.863635063,1.206510067,36.29782486,0,2.947872162,0.178838521
2.087430477,50.92615128,1.908243656,1.273519993,36.12700653,0,2.857043266,0.149652183
1.885540605,50.72000885,2.145395756,1.429618478,36.27244186,0,3.069654226,0.272523254
1.893402815,48.09127426,1.178763866,0.62860018,36.49943542,0,3.026696444,0.352838755
2.821902514,42.92815781,0.483306348,0.377764255,36.99023056,0,2.897001266,0.246445805
3.096539736,41.66296005,0.954582274,0.502144754,36.95659256,0,2.998171806,0.257941842
2.970360518,41.45173645,1.590285659,1.009133577,36.99053192,0,3.213381052,0.275443852
2.72407794,42.63557053,2.187052488,1.451494455,36.85420609,0,3.235361338,0.320319831
2.878837824,43.25366974,1.421451569,0.824914277,36.88101959,0,3.123791456,0.246627197
2.82840991,42.43660355,1.018115997,0.562770128,36.89891815,0,3.065939426,0.28571263
3.023653507,43.67162323,0.587538481,0.384396613,36.8224144,0,2.846463203,0.23301889
3.067695379,43.8055954,1.441793561,0.837531507,36.80362701,0,2.976162434,0.228780583
2.817807436,44.2050705,2.123189688,1.316056967,36.90052032,0,2.978979826,0.249590471
2.511439562,46.3503685,2.408986807,1.660407066,37.03510666,0,3.152951479,0.25627476
2.400219679,46.89237595,2.386420727,1.691992164,37.01468658,0,3.110980988,0.252631009
2.244415998,48.03598785,2.275105715,1.540931106,36.99464417,0,3.055728912,0.288974285
2.089731455,47.84253311,2.171744108,1.421706676,36.89818954,0,2.977348804,0.251678139
1.937799573,48.82901001,2.30361414,1.589249134,37.00912094,0,3.094396114,0.317420483
1.852828383,49.52189636,1.949562788,1.318983197,36.94595337,0,2.883938313,0.174826562
1.611309767,49.99633408,2.593637466,1.911221147,36.96782303,0,2.989756346,0.251838535
1.605659723,49.70569992,1.692125201,1.038763404,36.79700851,0,3.158745527,0.309515268
1.776766062,49.62821198,0.762596607,0.396253616,36.87185287,0,2.902736902,0.199442565
1.913903594,48.41554642,1.521929145,0.966442108,36.75524139,0,2.991592169,0.248005778
1.809499145,49.40006638,1.986960173,1.368249178,36.54877472,0,2.921003819,0.202948242
1.840639353,49.87116241,1.104851127,0.603194892,36.72862625,0,3.031613588,0.229279518
1.973582625,48.98455429,1.234905481,0.810463607,36.992733,0,3.114930153,0.20544441
1.964077353,48.30521393,1.64746213,1.037614703,37.00722504,0,3.083191633,0.231400102
1.876351237,49.31869888,2.056439877,1.388563156,36.99805832,0,3.022734165,0.209273264
1.878661036,48.52294922,1.562731266,0.929755747,36.98206329,0,2.957571268,0.220446095
1.656921268,48.85094833,2.068193436,1.366156697,37.09178162,0,2.986623287,0.188784823
1.618142486,51.20230103,1.617980838,1.019248009,37.115345,0,2.973936558,0.239306822
1.677899837,50.49528503,2.301548004,1.555303335,36.96285629,0,2.950556755,0.185694337
1.464634299,51.5945816,2.427855968,1.819440603,37.15705109,0,3.204000235,0.369227439
1.378580093,51.15346527,2.688339949,1.90672493,37.19774246,0,3.209636211,0.296965569
1.173449636,52.33285141,2.388537884,1.635801196,37.21688843,0,3.360330582,0.432915241
1.024636149,53.26118469,1.912352204,1.159892678,37.18603897,0,3.102668285,0.302646697
0.826438665,54.82588959,2.322841167,1.459415317,37.15240097,0,3.094691753,0.25496617
0.769520223,56.83415985,2.172418594,1.326993942,37.10654068,0,2.972817659,0.245016992
0.953834534,55.2571373,1.743594646,1.018683791,37.09434509,0,2.829577684,0.18668209
0.866260588,55.47703171,2.25021553,1.401953936,37.02241898,0,2.869211912,0.164793134
0.713397086,53.70654678,2.233925819,1.480037212,37.02828598,0,2.85190773,0.220988661
0.552927494,55.52195358,1.996652007,1.299467564,36.98092651,0,2.935217857,0.234304637
0.500084698,56.0322876,2.193078756,1.461687326,36.99711609,0,3.054734707,0.273132741
0.34317714,57.34373856,2.287462711,1.636488914,36.93478394,0,2.971787453,0.227404907
0.24711214,57.81652451,2.583111286,1.982461214,36.92027664,0,2.946834326,0.230689883
0.311593294,58.8022995,1.630466342,0.999089241,36.97398376,0,3.017391682,0.230370522
0.440674722,58.16147995,1.519103646,0.938137949,36.9505806,0,2.685573101,0.186629027
0.35891071,58.11474228,1.845021367,1.05200088,37.13355255,0,3.056520224,0.369875371
0.147023857,58.93607712,1.80667901,1.107595682,36.99337769,0,2.999987602,0.379503757
-0.011496923,60.05462646,1.864120364,1.128625989,37.00182343,0,3.009848356,0.296887994
-0.105581023,60.42710495,2.030597448,1.339833856,36.871521,0,2.849717617,0.222594127
-0.113829382,60.10876846,2.163173199,1.40201509,36.69160843,0,2.682100773,0.182194471
-0.157868728,61.36098862,2.181732178,1.486075401,36.73139191,0,2.771261215,0.216461241
-0.116516136,63.93725586,2.193594933,1.489422679,36.8359642,0,2.838040113,0.238453075
0.077651761,63.77409363,1.849205852,1.13618803,36.83388901,0,3.0326612,0.313137442
-0.052381556,63.51574326,2.082637072,1.339229345,36.7555809,0,3.094515324,0.194799528
-0.154501602,64.10297394,1.733754158,1.044331551,36.63403702,0,3.054188728,0.222250685
-0.222695395,64.63331604,1.886605263,1.163364291,36.78935242,0,2.96590066,0.255558729
-0.256899744,65.04425049,1.710043192,1.101386547,36.76835251,0,2.917366505,0.213110939
-0.278024524,65.82061768,1.691393256,1.053385019,36.76438141,0,3.023509502,0.260294229
-0.286419153,65.75432587,2.12631464,1.346217275,36.989254,0,2.790235996,0.178937972
-0.414699554,66.25302124,2.256729603,1.402702928,36.99480057,0,2.723656893,0.212790132
-0.36445868,65.89109039,2.147362471,1.289485216,37.25064468,0,2.884714842,0.257332981
-0.391446352,65.96387482,2.191813469,1.39259243,37.44501877,0,2.952576637,0.253309965
-0.464516968,66.64757538,2.30279541,1.390966177,37.39028168,0,2.953610182,0.221895248
-0.648793101,65.72209167,2.128756046,1.42358613,37.44585419,0,3.231421709,0.302241176
-0.670808911,66.41202545,1.423624039,0.752850115,37.18629074,0,3.218729258,0.308293253
-0.590870976,65.57093811,1.668684244,1.001367688,37.2859726,0,3.014426708,0.229106799
-0.499696195,65.23578644,1.313399434,0.705908358,37.19551086,0,2.771392107,0.182184219
-0.37906009,62.77776718,1.187428594,0.685637295,37.2665596,0,2.857110739,0.120075129
-0.399924964,63.17712784,1.536186218,0.904577076,37.61603928,0,2.877152205,0.158957914
-0.496638983,61.97612762,1.973441958,1.215936065,37.50561523,0,3.057710648,0.256522477
-0.606012344,63.17650986,2.074619532,1.313749671,37.33037567,0,3.587424517,0.576094627
-0.697921574,62.18021393,3.549306393,2.730195045,37.42955399,0,4.803769588,1.524337173
-0.724920392,64.00754547,5.063249588,4.196715355,37.36224365,0,6.345973015,2.918314934
-0.712745607,64.69112396,7.015298367,6.277760029,37.15810394,0,8.319854736,4.605827808
-0.688514233,64.80908966,15.03889465,8.773867607,37.17063904,0,10.75670338,6.694844723
-0.659501374,64.89364624,32.58678436,10.01094532,37.74520111,0,18.48093796,8.938634872
-0.39272815,65.3169632,47.4965744,11.94889259,37.81502914,0,64.27050781,13.3230505
-0.041129265,64.65216827,64.11808777,14.01728916,37.15135956,0,98.27455902,17.28319359
0.4707416,62.9172287,81.33174133,16.265028,36.72707748,0,126.8233261,20.50276375
1.216460109,59.69161224,100.0210724,17.65446281,36.60798645,0,151.7214966,21.47663307
2.335713863,55.51707458,120.9112244,19.31450272,36.4855423,0,176.8202209,23.05567169
2.847336769,53.8146286,143.0642395,21.19741058,36.57084656,0,201.0822449,23.848032
4.502075672,49.45892715,165.4406433,22.43226051,36.3477478,0,224.5199432,25.11175156
5.029876232,46.30231857,188.7653809,24.09270668,36.35694504,0,250.5311279,27.29828262
5.585576057,45.12264252,212.3548889,26.09738922,36.43087769,0,276.4824524,29.22887611
6.597490788,42.40316391,235.2440643,27.37770462,36.7277565,0,300.9927368,30.60433197
7.19315958,40.16825867,258.8143921,28.57898712,37.05025101,0,325.7918701,32.70454788
7.938581944,38.32202148,280.3109131,29.87947273,37.34391022,0,349.249176,34.36164856
8.912366867,35.89512634,296.5757446,31.13850975,37.50471878,0,371.9448853,36.06276321
9.223830223,34.5209465,319.6569214,33.46144485,37.48153305,0,393.0242004,37.83776093
9.839599609,33.60664749,347.6521606,35.09240723,37.6047287,0,415.954895,39.46685791
10.36408997,33.15589523,373.8460083,36.63125992,37.78360748,0,438.3102417,39.53016663
10.57941723,33.08019638,396.1413879,38.20213699,37.85419464,0,460.3152466,40.05547333
11.14612579,31.84399223,414.7047119,40.40198517,37.68302155,0,484.6521606,43.94127274
11.46452236,31.22481346,428.302063,43.32342148,37.44806671,0,507.1050415,46.96196365
11.43334866,31.15446472,444.2697144,46.74010468,37.21652222,0,529.1547241,49.94635391
11.45883369,31.48910904,461.6105042,48.52824783,37.08695221,0,548.0236816,51.68871307
11.55672359,30.97237778,479.2098999,50.31599808,36.91868973,0,567.3977051,52.85374832
11.85489273,30.76164627,497.696106,52.38451767,36.75627136,0,587.8499756,52.86237717
12.04656792,30.21686745,515.9935303,53.64303207,36.63991165,0,606.7001343,51.85840225
12.02563286,30.48710823,535.6373901,56.81282043,36.52945709,0,634.8804321,57.04645157
11.83743954,30.83886528,557.4935303,61.98650742,36.60455704,0,658.1107178,58.87571716
12.07654858,30.48579788,573.9918213,65.03069305,36.71019745,0,676.8270874,58.61650467
12.21237659,30.23745346,591.2789307,70.38576508,36.78564072,0,692.6577759,57.01283264
12.5705471,29.69388199,602.9981689,68.05295563,36.86233139,0,707.3476563,55.257061
12.6097517,29.45258713,618.9741821,68.82732391,36.91671371,0,726.2603149,56.51477432
12.8059063,29.22175026,633.8720093,69.19303894,36.95941162,0,743.3591309,56.54510117
12.9722805,28.79512787,645.8726196,69.81954956,37.00307083,0,760.3215332,57.66599655
12.89335918,28.98090553,657.1594238,69.57511139,37.08936691,0,776.5249023,58.74753189
13.35591602,28.40348434,664.5882568,65.09632874,37.19001389,0,791.5889893,58.6366806
13.64360046,27.65747833,678.5628052,65.10483551,37.22064209,0,806.4208984,58.31228638
13.64951134,27.52678108,692.0720215,64.37802124,37.19005966,0,822.2978516,59.1544342
13.81989002,27.31668854,706.7857056,64.32724762,37.1618042,0,837.5019531,60.61501312
13.88824368,27.14956474,720.1367188,62.51673508,37.04279709,0,852.0948486,60.40301132
13.58315849,27.51130676,734.7312622,63.99744797,37.04058456,0,866.2941284,61.67636871
13.80372143,27.40417671,743.3377686,60.96504593,36.96369553,0,880.6637573,63.64647675
14.06583023,26.72212219,754.5250854,60.30141449,36.83113098,0,893.6759033,63.24273682
14.09273148,26.72923279,763.9125977,57.91387939,36.73669434,0,905.894104,62.9968338
14.42362118,26.24734688,774.5988159,56.79062653,36.62291336,0,919.18396,64.79148102
14.49370384,25.80842781,786.2744141,58.04259491,36.47900009,0,929.3004761,65.87421417
14.43080616,25.91374969,795.0634155,56.78594589,36.35733414,0,939.348999,67.17669678
15.01751804,25.17785835,807.6374512,57.9004364,36.27880478,0,952.3850708,71.29336548
15.16301346,24.63509178,817.0327759,59.402771,36.24074554,0,960.1594238,71.04003906
15.31523705,24.51461601,824.6495361,58.87376022,36.16178131,0,960.2998047,69.00345612
15.61783504,23.93856049,833.1166382,59.23245239,36.01207352,0,968.2297363,72.14399719
15.29935646,24.14160919,844.8137817,64.71755219,36.04413605,0,977.1646729,74.81838226
15.34081364,23.97342873,852.668335,67.88763428,36.08339691,0,985.6607056,76.24351501
15.30537224,23.89707184,855.2305298,66.67544556,36.17223358,0,997.5854492,76.52602386
15.64430714,23.84317589,858.5519409,65.3618927,36.18843079,0,1014.938782,77.69432831
15.54659653,23.82260513,865.1919556,68.76573944,36.14812851,0,1027.748779,82.09568024
15.73130703,23.50907516,874.1468506,76.31517792,36.10427856,0,1037.671631,87.11360931
15.84556007,23.04687881,881.2800293,79.79400635,36.05297852,0,1042.579346,88.14549255
16.10271454,22.78347588,881.0153198,75.50256348,36.04434967,0,1045.726563,88.68666077
16.18395042,22.67902756,884.170166,76.48961639,36.00656128,0,1048.565186,88.7541275
16.14834976,22.33372498,890.0077515,80.67285156,36.00951004,0,1057.332153,92.18574524
16.50209045,21.68174362,890.1635132,81.73284149,36.10112381,0,1061.262085,91.68659973
16.74416542,21.0841465,886.3724976,77.77666473,36.07669067,0,1062.9729,90.94017029
16.32559013,21.68163681,881.3544922,74.49488068,36.10760117,0,1060.481201,86.27014923
16.81147575,20.50690079,871.1166992,67.31095886,35.97506714,0,1060.355957,84.89077759
16.820158,20.36007881,875.8620605,71.44081879,35.87015915,0,1061.812744,84.55797577
16.58687592,21.18426132,879.3546753,73.60263824,35.87699509,0,1066.955811,87.45239258
16.88324165,20.61170387,881.1489258,76.10230255,35.91750717,0,1068.329224,88.36619568
16.62993431,20.90914154,879.5545654,75.59398651,35.95401764,0,1064.801636,84.85112762
17.22755241,20.27167702,873.9957275,72.59771729,35.98506546,0,1062.284424,84.49577332
17.4369278,19.49716187,872.7877808,73.66913605,35.85475922,0,1062.268677,86.63716125
17.03286171,19.65473747,872.8358154,75.09857941,35.84208298,0,1057.563232,83.93647003
17.39189911,19.2385273,862.5499268,70.22070313,35.71792603,0,1051.540649,80.23257446
