YEAR,MO,DY,HR,T2M,RH2M,WS10M,WD10M,PS
2018,4,29,23,26.46,90.31,3.39,164.49,100.91
2018,4,30,0,26.42,90.94,3.58,165.21,100.82
2018,4,30,1,26.35,91.44,3.59,165.63,100.74
2018,4,30,2,26.3,91.44,3.49,164.28,100.68
2018,4,30,3,26.23,91.44,3.21,157.99,100.65
2018,4,30,4,26.12,91.56,2.8,147.42,100.68
2018,4,30,5,26.03,91.38,2.35,136.88,100.75
2018,4,30,6,26.45,90.5,2.12,124.51,100.83
2018,4,30,7,27.32,85.88,2.51,123.2,100.92
2018,4,30,8,28.19,80.69,2.88,134.89,101.01
2018,4,30,9,29.05,76.19,3.21,143.8,101.05
2018,4,30,10,29.72,73.5,3.58,151.14,101.04
2018,4,30,11,30.19,72.06,3.99,157.45,101.02
2018,4,30,12,30.4,71.44,4.43,162.78,100.96
2018,4,30,13,30.32,72.19,4.75,167.66,100.88
2018,4,30,14,30.02,73.88,4.96,170.02,100.8
2018,4,30,15,29.6,76.31,5,170.46,100.76
2018,4,30,16,29.12,79.25,4.88,170.7,100.75
2018,4,30,17,28.48,83.62,4.38,171.18,100.78
2018,4,30,18,27.58,89.25,3.5,171.27,100.83
2018,4,30,19,27.26,90.88,3.36,171.3,100.89
2018,4,30,20,27.19,91.12,3.3,171.83,100.93
2018,4,30,21,27.19,91.06,3.16,172.61,100.97
2018,4,30,22,27.07,91.44,2.94,178.02,100.98
2018,4,30,23,26.87,92.06,2.66,186.25,100.93
2018,5,1,0,26.65,92.44,2.39,191.13,100.86
2018,5,1,1,26.46,92.31,2.1,185.75,100.8
2018,5,1,2,26.33,92.25,1.96,174.04,100.77
2018,5,1,3,26.19,92.44,1.94,167.2,100.76
2018,5,1,4,26.12,92.44,2.01,166.07,100.78
2018,5,1,5,26.08,91.81,2.06,171.5,100.83
2018,5,1,6,26.44,91.19,1.89,178.82,100.91
2018,5,1,7,27.23,87.38,2.07,181.08,101.01
2018,5,1,8,27.55,84.19,2.27,176.84,101.11
2018,5,1,9,27.86,82.31,2.49,170.8,101.15
2018,5,1,10,28.26,80.25,2.69,170.32,101.15
2018,5,1,11,28.58,78.69,2.89,173.34,101.12
2018,5,1,12,28.77,77.94,3.07,178.83,101.05
2018,5,1,13,28.86,77.38,3.18,181.69,100.97
2018,5,1,14,29.01,76.31,3.19,182.67,100.89
2018,5,1,15,28.98,76.06,3.09,183.19,100.84
2018,5,1,16,28.75,77.44,2.94,185.95,100.82
2018,5,1,17,28.26,81.19,2.68,188.72,100.85
2018,5,1,18,27.48,86.75,2.49,188.66,100.88
2018,5,1,19,27.15,88,2.7,186.16,100.92
2018,5,1,20,27.11,88.19,2.92,183.99,100.96
2018,5,1,21,27.1,88.31,3.03,185.92,101.01
2018,5,1,22,27.02,88.81,2.93,188.43,101.06
2018,5,1,23,26.87,89.31,2.65,189.66,101.06
2018,5,2,0,26.73,89.56,2.33,188.86,101.01
2018,5,2,1,26.62,89.69,2.06,188.07,100.94
2018,5,2,2,26.55,89.75,1.78,192.69,100.88
2018,5,2,3,26.51,89.44,1.46,204.37,100.85
2018,5,2,4,26.44,89.25,1.23,212.28,100.84
2018,5,2,5,26.4,89.12,1.07,209.38,100.88
2018,5,2,6,26.65,89.81,0.97,201.2,100.94
2018,5,2,7,27.73,85.19,1.35,200.01,101.01
2018,5,2,8,28.58,80.12,1.95,203.38,101.08
2018,5,2,9,29.37,76.44,2.34,205.46,101.1
2018,5,2,10,29.91,73.69,2.67,207.16,101.1
2018,5,2,11,30.3,71.62,2.88,206.29,101.08
2018,5,2,12,30.52,70.25,3.04,203.14,101.02
2018,5,2,13,30.58,69.81,3.16,199.06,100.93
2018,5,2,14,30.52,69.94,3.2,195.16,100.85
2018,5,2,15,30.27,70.81,3.11,191.17,100.79
2018,5,2,16,29.9,72.62,3.05,191.54,100.77
2018,5,2,17,29.23,77.19,2.82,193.8,100.78
2018,5,2,18,28.13,84.69,2.51,194.77,100.83
2018,5,2,19,27.65,87.38,2.6,194.79,100.89
2018,5,2,20,27.54,88,2.75,194.63,100.95
2018,5,2,21,27.51,88.25,2.9,196.14,101
2018,5,2,22,27.49,88.5,2.95,196.95,101.02
2018,5,2,23,27.44,88.81,3,199.75,100.98
2018,5,3,0,27.33,89.38,2.98,206.83,100.91
2018,5,3,1,27.19,89.81,2.65,212.61,100.88
2018,5,3,2,27.1,89.88,2.15,220.13,100.87
2018,5,3,3,27.03,89.56,1.49,227.97,100.89
2018,5,3,4,26.99,88.81,0.81,234.01,100.92
2018,5,3,5,26.87,88.69,0.52,253.47,100.95
2018,5,3,6,27.01,89.25,0.71,277.59,100.98
2018,5,3,7,27.76,85.94,0.92,303.55,101.05
2018,5,3,8,28.66,79.25,0.49,3.69,101.13
2018,5,3,9,29.46,74.44,1.04,81.38,101.15
2018,5,3,10,30.19,71.19,1.29,103.28,101.13
2018,5,3,11,30.79,68.44,1.12,132.46,101.08
2018,5,3,12,31.15,66.62,1.23,165.61,101
2018,5,3,13,31.31,65.94,1.5,186.87,100.91
2018,5,3,14,31.32,65.88,1.89,197.61,100.84
2018,5,3,15,31.13,66.69,2.24,202.54,100.79
2018,5,3,16,30.72,68.69,2.49,202.94,100.77
2018,5,3,17,29.99,73.31,2.47,203.48,100.78
2018,5,3,18,28.76,81.38,2.34,205.88,100.85
2018,5,3,19,28.12,84.5,2.44,207.72,100.93
2018,5,3,20,27.88,85.38,2.45,209.02,101.01
2018,5,3,21,27.71,85.94,2.42,211.69,101.08
2018,5,3,22,27.56,86.5,2.34,217.94,101.12
2018,5,3,23,27.42,87.31,2.23,227.7,101.1
2018,5,4,0,27.26,88.12,2.18,240.59,101.03
2018,5,4,1,27.04,89.19,2.19,256.41,100.95
2018,5,4,2,26.81,90.31,2.26,273.17,100.87
2018,5,4,3,26.6,91.19,2.37,288.43,100.82
2018,5,4,4,26.4,91.81,2.33,300.01,100.82
2018,5,4,5,26.22,91.94,2.05,308.35,100.86
2018,5,4,6,26.5,90.94,1.39,317.27,100.94
2018,5,4,7,27.37,84.31,0.76,331.06,101.03
2018,5,4,8,28.64,74.81,0.45,121.48,101.09
2018,5,4,9,29.77,69.12,1.41,153.29,101.11
2018,5,4,10,30.55,67,1.99,164.05,101.08
2018,5,4,11,31.08,65.88,2.52,168.72,101.02
2018,5,4,12,31.32,65.62,3.09,170.68,100.95
2018,5,4,13,31.26,66.38,3.54,172.14,100.86
2018,5,4,14,31.05,67.44,3.7,174.3,100.81
2018,5,4,15,30.77,68.62,3.51,177.58,100.76
2018,5,4,16,30.37,70.44,3.19,179.86,100.73
2018,5,4,17,29.7,75,2.76,178.05,100.76
2018,5,4,18,28.63,82.75,2.55,172.42,100.82
2018,5,4,19,28.15,85,2.86,166.08,100.9
2018,5,4,20,27.97,85.56,3.23,161.7,100.97
2018,5,4,21,27.83,86,3.58,159.98,101.03
2018,5,4,22,27.65,86.69,3.67,161.64,101.06
2018,5,4,23,27.45,87.56,3.56,166.15,101.04
2018,5,5,0,27.28,88.44,3.37,172.41,100.97
2018,5,5,1,27.12,89.44,3.12,180,100.9
2018,5,5,2,26.99,90.12,2.83,188.11,100.87
2018,5,5,3,26.92,90.38,2.46,197.92,100.86
2018,5,5,4,26.94,90.06,2.09,202.16,100.88
2018,5,5,5,26.91,89.94,1.78,198.91,100.92
2018,5,5,6,27.28,90.19,1.51,194.68,100.98
2018,5,5,7,28.33,84.62,1.93,197.19,101.06
2018,5,5,8,29.1,80.12,2.25,200.7,101.12
2018,5,5,9,29.88,76.31,2.49,200.6,101.15
2018,5,5,10,30.59,72.81,2.7,201.89,101.12
2018,5,5,11,31.13,70,2.94,203.84,101.08
2018,5,5,12,31.4,68.31,3.23,204.77,101.01
2018,5,5,13,31.4,67.75,3.44,203.3,100.92
2018,5,5,14,31.36,67.75,3.56,199.47,100.86
2018,5,5,15,31.18,68.38,3.6,193.55,100.82
2018,5,5,16,30.83,70.12,3.63,187.29,100.82
2018,5,5,17,30.08,74.62,3.48,180.9,100.85
2018,5,5,18,28.83,82.81,3.16,174.61,100.9
2018,5,5,19,28.26,85.75,3.45,171.8,100.96
2018,5,5,20,28.07,86.81,3.65,171.02,101.01
2018,5,5,21,27.93,87.69,3.7,172.11,101.06
2018,5,5,22,27.81,88.44,3.64,173.09,101.08
2018,5,5,23,27.7,88.94,3.51,175.66,101.07
2018,5,6,0,27.59,89.44,3.36,179.6,101.02
2018,5,6,1,27.48,89.88,3.2,184.35,100.96
2018,5,6,2,27.39,90.19,3.02,189.24,100.91
2018,5,6,3,27.3,90.44,2.8,194.54,100.88
2018,5,6,4,27.22,90.69,2.66,198.86,100.9
2018,5,6,5,27.15,90.81,2.58,201.51,100.93
2018,5,6,6,27.47,90.56,2.37,203.27,100.98
2018,5,6,7,28.42,86.5,2.7,204.49,101.05
2018,5,6,8,29.07,81.31,3.22,206.19,101.11
2018,5,6,9,29.71,77.12,3.43,206.51,101.13
2018,5,6,10,30.22,74.25,3.45,204.07,101.11
2018,5,6,11,30.6,72.19,3.42,201.05,101.06
2018,5,6,12,30.87,70.94,3.38,198.6,100.99
2018,5,6,13,30.95,70.44,3.41,194.04,100.9
2018,5,6,14,30.87,70.75,3.54,188.63,100.82
2018,5,6,15,30.58,72.25,3.59,182.99,100.77
2018,5,6,16,29.98,75.56,3.64,179.02,100.75
2018,5,6,17,29.23,81.06,3.48,175.24,100.76
2018,5,6,18,28.29,87,3.26,172.28,100.79
2018,5,6,19,27.92,88.94,3.47,171.45,100.84
2018,5,6,20,27.81,89.56,3.58,172.74,100.89
2018,5,6,21,27.76,90,3.64,176.06,100.94
2018,5,6,22,27.78,90.19,3.73,179.52,100.98
2018,5,6,23,27.8,90.25,3.8,183.54,100.96
2018,5,7,0,27.8,90.38,3.84,189.62,100.91
2018,5,7,1,27.79,90.38,3.83,197.1,100.85
2018,5,7,2,27.75,90.56,3.71,205.05,100.8
2018,5,7,3,27.65,90.81,3.5,212.87,100.78
2018,5,7,4,27.55,91.06,3.24,219.33,100.81
2018,5,7,5,27.4,91.25,2.93,224.46,100.83
2018,5,7,6,27.62,90.69,2.61,229.49,100.86
2018,5,7,7,28.48,86.44,2.65,234.25,100.91
2018,5,7,8,29.25,80.75,2.69,240.09,100.95
2018,5,7,9,30,75.88,2.56,242.18,100.95
2018,5,7,10,30.65,72.38,2.36,241.15,100.94
2018,5,7,11,31.17,69.75,2.23,240.11,100.9
2018,5,7,12,31.6,67.69,2.2,231.91,100.84
2018,5,7,13,31.8,66.94,2.37,219.93,100.75
2018,5,7,14,31.78,67.25,2.57,208.9,100.66
2018,5,7,15,31.47,68.31,2.67,199.81,100.6
2018,5,7,16,30.96,71.38,2.68,190.75,100.56
2018,5,7,17,30.23,75.56,2.74,183.11,100.57
2018,5,7,18,29.15,82.81,2.84,175.11,100.59
2018,5,7,19,28.65,85.25,3.4,171.81,100.63
2018,5,7,20,28.47,86.38,3.85,172.54,100.66
2018,5,7,21,28.39,87.38,3.99,176.18,100.68
2018,5,7,22,28.33,88.25,3.98,181.01,100.7
2018,5,7,23,28.28,89.06,3.93,186.74,100.67
2018,5,8,0,28.21,89.56,3.81,193.27,100.62
2018,5,8,1,28.1,90.19,3.64,200.46,100.57
2018,5,8,2,27.99,90.56,3.47,207.49,100.54
2018,5,8,3,27.87,90.88,3.32,215.15,100.54
2018,5,8,4,27.78,90.94,3.18,220.42,100.57
2018,5,8,5,27.7,90.75,3.05,222.4,100.6
2018,5,8,6,28.02,90,2.99,223.62,100.65
2018,5,8,7,29.06,85.44,3.59,226.41,100.71
2018,5,8,8,29.92,79.69,4.04,234.99,100.75
2018,5,8,9,30.73,74.62,3.91,240.82,100.78
2018,5,8,10,31.29,71.94,3.36,243.61,100.79
2018,5,8,11,31.66,70.25,2.81,243.01,100.78
2018,5,8,12,31.63,70.12,2.29,239.24,100.73
2018,5,8,13,31.51,70.38,1.93,230.91,100.65
2018,5,8,14,31.32,71.25,1.96,218.52,100.58
2018,5,8,15,31,73.12,2.25,206.65,100.53
2018,5,8,16,30.58,76.12,2.58,194.37,100.5
2018,5,8,17,29.98,79.94,2.94,186.41,100.5
2018,5,8,18,28.99,85.62,3.3,180.41,100.53
2018,5,8,19,28.61,87.19,3.7,180,100.58
2018,5,8,20,28.48,88.12,3.56,181.13,100.66
2018,5,8,21,28.4,88.81,3.27,183.42,100.73
2018,5,8,22,28.37,89.31,3.22,186.54,100.77
2018,5,8,23,28.29,89.88,3.37,192.17,100.75
2018,5,9,0,28.21,90.44,3.53,197.79,100.69
2018,5,9,1,28.11,90.94,3.56,201.89,100.62
2018,5,9,2,27.97,91.56,3.46,204.37,100.59
2018,5,9,3,27.83,92.06,3.31,205.17,100.58
2018,5,9,4,27.73,92.06,3.08,206.5,100.61
2018,5,9,5,27.62,91.88,2.86,205.09,100.66
2018,5,9,6,27.9,91.19,2.61,200.17,100.73
2018,5,9,7,29.05,85.75,2.9,195.31,100.82
2018,5,9,8,29.85,79.69,3.05,195.6,100.89
2018,5,9,9,30.48,75.81,3.11,191.31,100.94
2018,5,9,10,31.01,73.56,3.13,188.19,100.93
2018,5,9,11,31.48,71.81,3.05,185.29,100.87
2018,5,9,12,31.79,70.5,2.96,182.88,100.79
2018,5,9,13,31.9,69.75,2.99,179.85,100.72
2018,5,9,14,31.8,70,3,177.46,100.67
2018,5,9,15,31.4,71.56,2.96,173.33,100.66
2018,5,9,16,30.85,74.69,3.19,169.54,100.66
2018,5,9,17,30.04,80,3.35,168.56,100.68
2018,5,9,18,29.06,85.44,3.39,169.36,100.75
2018,5,9,19,28.71,86.88,3.7,171.13,100.82
2018,5,9,20,28.6,87.38,3.89,172.62,100.88
2018,5,9,21,28.55,87.81,3.96,174.46,100.92
2018,5,9,22,28.48,88.5,3.9,177.02,100.94
2018,5,9,23,28.41,89.31,3.88,180.58,100.92
2018,5,10,0,28.37,89.88,3.91,182.86,100.84
2018,5,10,1,28.26,90.75,3.72,186.14,100.76
2018,5,10,2,28.12,91.44,3.4,192.76,100.72
2018,5,10,3,28,91.81,3.13,201.38,100.7
2018,5,10,4,27.87,91.94,2.79,208.07,100.72
2018,5,10,5,27.8,91.62,2.4,206.48,100.75
2018,5,10,6,27.94,91.31,2.05,196.64,100.79
2018,5,10,7,28.64,89.62,2.13,181.68,100.87
2018,5,10,8,29.19,86.69,2.66,175.46,100.94
2018,5,10,9,29.59,83.69,2.99,175.36,101
2018,5,10,10,29.99,81.06,3.04,178.97,101.04
2018,5,10,11,30.44,78.44,2.94,183.66,101.02
2018,5,10,12,30.76,76.31,2.72,187.25,100.97
2018,5,10,13,30.87,74.56,2.49,186.66,100.91
2018,5,10,14,30.8,73.56,2.45,180.73,100.85
2018,5,10,15,30.59,73.81,2.55,174.9,100.8
2018,5,10,16,30.28,74.56,2.67,171.59,100.78
2018,5,10,17,29.67,77.31,2.85,168.63,100.77
2018,5,10,18,28.66,83.44,2.76,167.42,100.8
2018,5,10,19,28.24,84.38,3,168.75,100.84
2018,5,10,20,28.05,84.81,3.08,171.09,100.89
2018,5,10,21,27.93,85.12,3.06,173.69,100.93
2018,5,10,22,27.77,85.56,2.89,175.04,100.96
2018,5,10,23,27.62,86,2.64,176.1,100.94
2018,5,11,0,27.44,86.44,2.43,175.76,100.87
2018,5,11,1,27.3,86.75,2.24,173.99,100.81
2018,5,11,2,27.19,87.06,2.1,170.57,100.75
2018,5,11,3,27.08,87.25,1.96,164.97,100.76
2018,5,11,4,26.99,87.19,1.75,161.81,100.77
2018,5,11,5,26.93,87,1.52,163.89,100.81
2018,5,11,6,27.32,87.5,1.23,169.76,100.85
2018,5,11,7,28.5,82.75,1.3,185.88,100.92
2018,5,11,8,29.34,76,1.67,193.26,100.96
2018,5,11,9,30.01,72.62,1.68,194.3,100.98
2018,5,11,10,30.63,70.38,1.64,191.85,100.97
2018,5,11,11,31.08,68.44,1.59,187.93,100.93
2018,5,11,12,31.3,67.25,1.46,180,100.87
2018,5,11,13,31.33,66.62,1.39,168,100.79
2018,5,11,14,31.35,66.31,1.51,156.88,100.71
2018,5,11,15,31.2,66.94,1.68,149.26,100.67
2018,5,11,16,30.74,69.94,1.71,150.97,100.67
2018,5,11,17,29.99,75.5,1.73,157.96,100.7
2018,5,11,18,28.88,83.75,1.73,165.34,100.77
2018,5,11,19,28.11,88.31,1.93,172.56,100.84
2018,5,11,20,27.69,90.38,2.06,178.26,100.9
2018,5,11,21,27.37,91.94,2.13,184.21,100.95
2018,5,11,22,27.15,92.56,2.13,185.04,100.95
2018,5,11,23,26.95,92.75,2.13,183.58,100.91
2018,5,12,0,26.78,92.94,2.18,184.73,100.82
2018,5,12,1,26.6,93.5,2.25,185.97,100.74
2018,5,12,2,26.44,94.06,2.33,189.24,100.66
2018,5,12,3,26.33,94.38,2.34,189.4,100.63
2018,5,12,4,26.26,94.56,2.27,180.99,100.66
2018,5,12,5,26.23,94.44,2.22,167.58,100.74
2018,5,12,6,26.57,93.69,2.12,154.66,100.82
2018,5,12,7,27.49,90.06,2.37,148.36,100.91
2018,5,12,8,28.05,85.94,2.3,155.52,100.96
2018,5,12,9,28.55,82.56,2.09,164.2,100.97
2018,5,12,10,29.08,79.38,1.85,171.25,100.96
2018,5,12,11,29.58,76.5,1.67,177.32,100.93
2018,5,12,12,29.91,74.5,1.57,183.13,100.88
2018,5,12,13,30.08,73.12,1.43,191.31,100.81
2018,5,12,14,30.04,72.69,1.28,203.75,100.74
2018,5,12,15,29.85,73.31,1.15,220.31,100.72
2018,5,12,16,29.65,74.5,1.13,229.48,100.7
2018,5,12,17,29.38,76.5,1.27,226.99,100.73
2018,5,12,18,28.62,82.19,1.41,222.98,100.79
2018,5,12,19,28.22,83.06,1.69,218.62,100.85
2018,5,12,20,28.02,83.88,1.94,213.82,100.9
2018,5,12,21,27.87,84.44,2.16,211.21,100.94
2018,5,12,22,27.72,84.94,2.33,208.63,100.94
2018,5,12,23,27.53,85.69,2.45,206.32,100.9
2018,5,13,0,27.34,86.44,2.57,204.62,100.81
2018,5,13,1,27.15,87.25,2.66,203.02,100.73
2018,5,13,2,27,88.06,2.68,201.34,100.68
2018,5,13,3,26.92,88.44,2.59,199.75,100.67
2018,5,13,4,26.95,88.06,2.27,200.37,100.69
2018,5,13,5,27.14,86.75,1.7,204.68,100.74
2018,5,13,6,27.54,86.88,1.04,213.93,100.81
2018,5,13,7,28.52,83.19,0.75,224.58,100.9
2018,5,13,8,29.51,76.19,0.81,205.82,100.97
2018,5,13,9,30.18,71.31,0.78,187.48,100.99
2018,5,13,10,30.66,68.25,0.88,183.04,100.97
2018,5,13,11,31.05,66,1.07,180.84,100.92
2018,5,13,12,31.24,64.75,1.36,180.99,100.85
2018,5,13,13,31.28,64.19,1.62,181.94,100.78
2018,5,13,14,31.26,64.12,1.88,181.67,100.7
2018,5,13,15,31.09,64.88,2.11,180,100.66
2018,5,13,16,30.76,66.81,2.3,179.22,100.66
2018,5,13,17,30.18,71.31,2.31,179.42,100.7
2018,5,13,18,29,79.88,2.21,180.81,100.77
2018,5,13,19,28.34,83.19,2.34,184.8,100.84
2018,5,13,20,28.1,84.19,2.43,188.49,100.91
2018,5,13,21,27.94,84.81,2.46,193.77,100.95
2018,5,13,22,27.8,85.44,2.46,197,100.97
2018,5,13,23,27.59,86.12,2.47,199.24,100.95
2018,5,14,0,27.4,86.69,2.49,201.5,100.88
2018,5,14,1,27.25,87.12,2.48,202.04,100.8
2018,5,14,2,27.12,87.56,2.44,201.39,100.75
2018,5,14,3,27.04,87.69,2.34,198.5,100.74
2018,5,14,4,27.04,87.31,2.12,197.57,100.75
2018,5,14,5,27.17,86,1.8,197.73,100.79
2018,5,14,6,27.62,86.19,1.37,198.23,100.86
2018,5,14,7,28.69,81.12,1.45,196.97,100.94
2018,5,14,8,29.65,72.94,1.32,194.45,101
2018,5,14,9,30.24,69,1.14,189.46,101
2018,5,14,10,30.74,67.25,1.25,180,100.96
2018,5,14,11,31.06,66.31,1.5,172.21,100.9
2018,5,14,12,31.26,65.69,1.72,168.49,100.82
2018,5,14,13,31.31,65.62,1.9,168.37,100.74
2018,5,14,14,31.22,66,2,168.95,100.69
2018,5,14,15,30.98,67.19,2,170.32,100.65
2018,5,14,16,30.63,69.56,2.08,171.78,100.65
2018,5,14,17,30,73.5,2.19,172.82,100.68
2018,5,14,18,28.88,81.69,2.18,176.72,100.71
2018,5,14,19,28.29,84.69,2.4,182.24,100.76
2018,5,14,20,28.02,85.69,2.55,187.21,100.8
2018,5,14,21,27.85,86.38,2.63,191.48,100.82
2018,5,14,22,27.69,87,2.6,196.21,100.83
2018,5,14,23,27.54,87.62,2.54,200.72,100.8
2018,5,15,0,27.4,88.19,2.47,203.89,100.74
2018,5,15,1,27.27,88.56,2.35,205.8,100.68
2018,5,15,2,27.17,88.81,2.22,206.29,100.63
2018,5,15,3,27.08,88.81,2.05,204.81,100.61
2018,5,15,4,27.01,88.69,1.93,202.62,100.6
2018,5,15,5,26.94,88.5,1.89,200.61,100.62
2018,5,15,6,27.23,89.12,1.79,198.59,100.67
2018,5,15,7,28.34,84.19,2.06,197.2,100.74
2018,5,15,8,29.34,76.44,2.35,189.59,100.8
2018,5,15,9,30.33,71,2.38,186.59,100.82
2018,5,15,10,31.15,67.81,2.24,186.21,100.78
2018,5,15,11,31.75,65.75,2.14,183.55,100.74
2018,5,15,12,32.09,64.44,2.15,179.58,100.69
2018,5,15,13,32.25,63.62,2.22,176.37,100.62
2018,5,15,14,32.2,63.5,2.33,175.38,100.56
2018,5,15,15,31.97,64.06,2.33,174.61,100.51
2018,5,15,16,31.58,65.5,2.44,175.78,100.48
2018,5,15,17,30.94,69.62,2.59,178.45,100.49
2018,5,15,18,29.55,78.31,2.74,181.31,100.53
2018,5,15,19,28.71,81.75,3.19,185.21,100.59
2018,5,15,20,28.4,82.75,3.52,188.54,100.66
2018,5,15,21,28.23,83.5,3.68,192,100.71
2018,5,15,22,28.12,84.38,3.63,193.83,100.74
2018,5,15,23,27.98,85.5,3.51,195.37,100.72
2018,5,16,0,27.85,86.44,3.39,198.81,100.66
2018,5,16,1,27.67,87.56,3.32,202.58,100.58
2018,5,16,2,27.52,88.44,3.27,205.89,100.52
2018,5,16,3,27.41,89.19,3.22,208.43,100.51
2018,5,16,4,27.33,89.56,3.17,210.87,100.52
2018,5,16,5,27.26,89.56,3.07,212.31,100.56
2018,5,16,6,27.61,89.06,2.83,213.3,100.6
2018,5,16,7,28.71,84.31,3.07,212.84,100.67
2018,5,16,8,29.48,78,3.2,213.26,100.72
2018,5,16,9,30.29,72.75,3.16,208.53,100.74
2018,5,16,10,31.05,68.12,2.95,202.42,100.73
2018,5,16,11,31.85,63.38,2.92,195.38,100.68
2018,5,16,12,32.45,60.06,3.02,188.49,100.62
2018,5,16,13,32.76,58.06,3.25,182.34,100.55
2018,5,16,14,32.83,57.12,3.59,177.88,100.48
2018,5,16,15,32.65,57.25,3.9,175.18,100.44
2018,5,16,16,32.1,58.94,4.15,174.6,100.42
2018,5,16,17,31.01,65.06,4.15,174.71,100.45
2018,5,16,18,29.28,75.31,3.82,175.07,100.5
2018,5,16,19,28.47,79.31,4.08,177.14,100.57
2018,5,16,20,28.2,81.19,4.28,179.37,100.63
2018,5,16,21,28.06,82.31,4.42,181.52,100.69
2018,5,16,22,27.95,83.56,4.38,183.17,100.72
2018,5,16,23,27.9,84.5,4.28,184.92,100.71
2018,5,17,0,27.83,85.38,4.17,187.86,100.65
2018,5,17,1,27.77,86.12,4.05,191.01,100.58
2018,5,17,2,27.67,86.75,3.89,194.18,100.53
2018,5,17,3,27.63,87.12,3.69,196.21,100.5
2018,5,17,4,27.58,87.38,3.56,196.33,100.51
2018,5,17,5,27.47,87.81,3.46,196.14,100.54
2018,5,17,6,27.89,86.81,3.34,198.86,100.59
2018,5,17,7,29,81.19,3.77,203.7,100.66
2018,5,17,8,29.82,75.12,4,206.21,100.72
2018,5,17,9,30.46,71.12,3.76,204.28,100.75
2018,5,17,10,30.87,69,3.41,201.8,100.75
2018,5,17,11,31.09,67.69,2.98,199.91,100.72
2018,5,17,12,31.05,67.5,2.61,196.16,100.68
2018,5,17,13,30.76,68.62,2.31,192.72,100.62
2018,5,17,14,30.31,70.81,2.08,188.4,100.57
2018,5,17,15,29.75,73.5,1.94,185.78,100.54
2018,5,17,16,29.27,76.69,1.84,180.98,100.52
2018,5,17,17,28.81,79.62,1.94,175.16,100.53
2018,5,17,18,28.19,84.44,1.98,168.38,100.58
2018,5,17,19,27.89,86.38,2.19,164.28,100.63
2018,5,17,20,27.79,86.69,2.42,162.73,100.68
2018,5,17,21,27.73,86.94,2.59,162.6,100.72
2018,5,17,22,27.66,87.25,2.59,164.41,100.74
2018,5,17,23,27.55,87.69,2.41,168.22,100.72
2018,5,18,0,27.43,87.62,2.17,174,100.66
2018,5,18,1,27.36,87.25,1.9,181.41,100.6
2018,5,18,2,27.34,86.56,1.64,190.72,100.55
2018,5,18,3,27.36,85.62,1.44,197.65,100.54
2018,5,18,4,27.35,85,1.3,194.62,100.55
2018,5,18,5,27.38,84.31,1.27,182.46,100.58
2018,5,18,6,27.58,85.88,1.28,168.42,100.6
2018,5,18,7,28.45,82.5,1.57,157.77,100.64
2018,5,18,8,29.44,76.94,1.79,162.99,100.68
2018,5,18,9,30.17,71.81,2.01,169.91,100.7
2018,5,18,10,30.74,69.5,1.98,180,100.66
2018,5,18,11,31.09,68.38,1.95,186.44,100.63
2018,5,18,12,31.38,67.44,2,186.27,100.58
2018,5,18,13,31.41,67.31,2.12,182.96,100.52
2018,5,18,14,31.24,68.19,2.26,178.22,100.47
2018,5,18,15,30.96,69.56,2.37,174.14,100.45
2018,5,18,16,30.58,72.5,2.41,172.18,100.44
2018,5,18,17,30.08,76.69,2.54,171.87,100.48
2018,5,18,18,29.01,84.31,2.57,173.2,100.53
2018,5,18,19,28.51,86.75,3.03,174.08,100.58
2018,5,18,20,28.35,87.75,3.5,175,100.63
2018,5,18,21,28.26,88.56,3.83,176.96,100.66
2018,5,18,22,28.17,89.44,3.98,177.53,100.67
2018,5,18,23,28.04,90.5,3.81,177.3,100.63
2018,5,19,0,27.82,91.5,3.4,178.68,100.56
2018,5,19,1,27.63,91.88,2.82,185.09,100.51
2018,5,19,2,27.6,91.06,1.88,206.14,100.5
2018,5,19,3,27.54,90.5,1.23,265.27,100.53
2018,5,19,4,27.27,91.56,1.5,304.19,100.57
2018,5,19,5,27.08,92.19,1.52,317.71,100.61
2018,5,19,6,27.3,91.75,1.23,324.08,100.65
2018,5,19,7,28.22,87.25,0.88,315.72,100.7
2018,5,19,8,29.22,78.19,0.42,177.88,100.73
2018,5,19,9,30.08,72.69,1.81,162.42,100.73
2018,5,19,10,30.71,69.81,2.33,168.2,100.7
2018,5,19,11,31.12,68.19,2.27,178.62,100.65
2018,5,19,12,31.33,67.5,2.19,192.75,100.57
2018,5,19,13,31.4,67.25,2.16,202.95,100.49
2018,5,19,14,31.17,67.94,2.08,208.01,100.42
2018,5,19,15,30.76,69.75,1.87,207.31,100.39
2018,5,19,16,30.4,71.69,1.76,200.85,100.38
2018,5,19,17,29.98,74.62,1.85,191.45,100.41
2018,5,19,18,28.98,82.06,1.99,184.05,100.46
2018,5,19,19,28.42,84.06,2.48,179.46,100.51
2018,5,19,20,28.27,84.44,2.91,179.39,100.56
2018,5,19,21,28.2,84.62,3.29,182.04,100.6
2018,5,19,22,28.15,85.12,3.48,185.67,100.61
2018,5,19,23,28.1,85.88,3.51,191.03,100.6
2018,5,20,0,28.05,86.56,3.46,198.15,100.55
2018,5,20,1,27.93,87.44,3.27,205.95,100.51
2018,5,20,2,27.8,88.12,3,212.65,100.48
2018,5,20,3,27.65,88.69,2.64,219.72,100.48
