PCA1,PCA2,PCA3,Power
281.842325,-37.50338132,32.57383468,0.951833367
313.6071055,-38.83120418,33.24705365,1.183933139
348.5743163,-38.23563281,32.93989539,1.277166724
380.5087457,-38.54250868,32.92657392,1.368499994
410.5101285,-38.88519515,32.77999924,1.451500058
442.25074,-38.74766448,33.05821957,1.55946672
472.6032592,-38.90590354,32.4437465,1.641599894
496.308764,-40.95645317,27.72289461,1.9071666
520.0500818,-44.03458364,24.16320174,2.107233286
549.245711,-46.26548584,22.90979264,2.218400002
575.4701177,-50.2696204,23.62365943,2.318599939
597.8685651,-57.50775529,21.6547914,2.432800055
624.9616687,-60.0592681,22.64935857,2.5072999
649.3020863,-62.30950363,25.19386355,2.621700048
676.2214292,-61.13738886,29.62282931,2.725000143
698.226928,-64.53560521,30.5037268,2.784766674
716.9914792,-67.06448021,34.17831012,2.916066647
737.6114777,-69.86290028,35.12636678,2.98566699
764.0194139,-68.88409163,35.14532247,3.05036664
787.9338458,-69.95284587,33.64365024,3.153066874
813.0187253,-68.97639212,37.01838517,3.223566771
830.4575386,-73.21191788,34.32192955,3.289232969
850.6117371,-75.25710485,33.36676591,3.358533144
873.6822861,-73.12359482,36.39186156,3.421733856
891.0771744,-73.79133701,34.71991062,3.487466574
900.8759158,-75.53939473,23.40691827,3.52126646
924.9496313,-80.56075858,32.54295037,3.553500175
942.396103,-83.17281838,35.34919076,3.586099625
961.8617631,-82.43809214,40.89211745,3.627433777
978.9793878,-83.67831328,41.78711837,3.678366661
999.5496887,-84.26516881,39.42111493,3.698699713
1020.050887,-85.47474243,33.92883862,3.736533403
1037.129864,-87.44171557,31.14623358,3.74423337
1051.544829,-89.81066985,29.28311707,3.759566545
1069.107167,-87.97972358,31.40966745,3.791233778
1078.315104,-91.86001046,26.02327637,3.789366722
1090.644285,-91.77900485,26.77734729,3.814966202
1103.044225,-93.01771142,22.58824538,3.816966534
1112.171973,-94.66729474,21.33480756,3.836599827
1120.106986,-97.40599544,20.17838899,3.843199492
1131.194408,-94.14024629,22.32321207,3.874366283
1143.373082,-96.58101414,18.27943096,3.87966609
1150.801512,-102.6495454,16.91559308,3.88543272
1158.475285,-104.5992745,17.84836175,3.881833076
1169.265291,-103.5889713,21.07813865,3.885466576
1178.490367,-102.7061265,23.00512231,3.893800259
1183.651051,-102.2443949,22.81174186,3.900167465
1187.040063,-98.88002862,22.80885302,3.904500723
1188.443243,-97.62003096,21.75372233,3.915100336
1192.873793,-96.5774815,23.39275894,3.919666529
1190.982722,-95.81787842,21.42211239,3.911201
1182.013555,-99.80113333,20.26988462,3.900533915
1175.985716,-103.3469065,16.80142085,3.862533569
1174.763125,-97.25844456,17.27996778,3.857066631
1168.480801,-96.69962124,16.95861041,3.864167452
1163.459247,-95.4822766,14.39149985,3.865567207
1157.282978,-95.32977949,16.74714946,3.876566648
1147.009075,-98.81832243,15.58005017,3.833599806
1142.565067,-96.93694737,12.49509981,3.796400309
1137.784121,-92.2759925,14.61583949,3.822633505
1128.090094,-89.14750047,17.05649697,3.830866575
1103.017671,-90.35355811,19.96910945,3.789200306
1083.409156,-88.76519873,19.63243016,3.712100029
1081.64343,-76.59892676,25.15849638,3.717633724
1069.593528,-76.17569515,26.68559279,3.729934216
1053.055761,-78.4347992,23.13418206,3.7183671
1029.40097,-85.33795029,18.59080884,3.680033207
1013.647594,-82.48059731,16.77967401,3.654799938
997.0120531,-80.42000127,16.63053755,3.626299858
977.8280489,-81.14790591,11.59904058,3.587466717
966.9106944,-75.28202871,12.06190409,3.546367407
942.8521397,-79.38966575,12.15053065,3.496166945
922.3099114,-76.3373147,16.35647908,3.467100382
903.2405889,-76.14891691,15.02034401,3.41980052
885.6356693,-79.87365174,9.788314669,3.369633198
867.2253778,-78.66774318,6.590300938,3.334167004
849.0230188,-75.50641438,2.536586114,3.292166471
828.4365951,-71.34379406,3.346219952,3.260733128
805.6485337,-68.16006725,1.22337526,3.214967012
787.5654997,-61.93843781,3.098254583,3.176000118
754.7801659,-65.00232361,-3.743610888,3.129166365
711.5800433,-66.76467112,-17.69353346,3.06829977
696.0638122,-65.25291947,-4.553323889,2.982967138
685.4121333,-54.59669326,7.362147699,2.929500341
654.7070487,-56.37204932,7.292965465,2.862833261
632.1661453,-51.51887202,9.201603663,2.794933319
610.5864197,-44.74985436,12.40534663,2.746266603
581.4823177,-44.73004984,9.312070171,2.690133095
550.7693654,-45.06857345,9.019651978,2.61373353
524.3573639,-39.96548722,9.241492441,2.540433407
491.3609227,-39.38703939,9.25060708,2.475033283
463.2136946,-36.73023301,7.737561915,2.414066553
432.9296446,-37.28669533,3.461764295,2.335466623
400.0763264,-37.29306811,1.56682167,2.246833324
372.5997955,-33.06940087,1.471998653,2.167533398
346.2116456,-29.60877639,2.161115814,2.092700243
311.7723241,-30.76949704,2.567308224,2.006400108
278.6900063,-29.99352959,0.503237465,1.90506649
251.526969,-24.49159738,0.354939779,1.81373322
221.1281169,-23.44530544,0.240585574,1.717366576
192.0045485,-20.22478844,1.24437048,1.623766661
159.5784736,-19.57473347,-0.224868318,1.525933266
125.952643,-21.04483993,-6.530245302,1.426266789
94.78540965,-18.63056411,-8.507561672,1.323366761
64.51322336,-15.41287905,-10.2570293,1.220700026
33.94981395,-11.866712,-12.41331151,1.117799997
2.09682856,-9.702484282,-12.88659096,1.015666485
-32.24084737,-9.197400564,-15.2509369,0.902100027
-64.79047501,-6.593605748,-16.44880157,0.756599963
-97.01025079,-4.269295982,-18.57736539,0.567000031
-127.3023343,-0.731819675,-19.25632581,0.427633315
-160.9263277,1.337668647,-18.56073995,0.306933343
-192.6369834,3.597501138,-18.18176769,0.218533322
-225.8765502,3.934498013,-18.48629694,0.134199992
-271.4158266,9.069709636,-1.884595692,0.087666653
-313.4418447,13.05857045,13.96791907,0.072666675
-341.6467178,12.57142127,7.354931316,0.057833318
-362.4157378,12.17080518,0.154378811,0.044699993
-372.1637819,7.673296342,1.640251475,0.0277
-379.2324228,3.377244425,2.36953238,0.0063
-385.3646314,-0.697351415,2.489961744,-0.000466667
-390.376049,-4.387839301,2.806171012,-0.006366667
-395.2990971,-8.155513063,2.812006698,-0.011133333
-400.0874203,-11.77902565,2.722361254,-0.0003
-403.8453853,-14.43046336,3.21881198,0.0002
-405.4562151,-15.77343842,3.004658642,0.000133333
-405.8361352,-16.02097651,3.398631,0.000533333
-407.2664959,-16.95426517,3.525086286,0.0002
-407.3304168,-17.00385362,3.720425022,0.0006
-406.9006313,-16.72879029,3.827546807,0.0004
-406.4241646,-16.46539722,3.410724628,0.0002
-405.8577086,-16.04675925,3.771702645,0.000533333
-405.150698,-15.52425074,4.404706311,0
-406.5003797,-16.5645258,3.384902207,-6.67E-05
-407.0871098,-17.04246057,3.278683267,0.000133333
-407.6555326,-17.44727064,3.544602117,0.0002
-407.5651196,-17.33418829,3.652449056,-0.000133333
-408.3432457,-17.83563001,3.551559607,1.46E-11
-407.4400933,-17.26217071,3.432081784,0.000266667
-404.4990439,-14.99017499,3.997241436,0.000333333
-404.0095847,-14.89834189,3.816773688,0.000133333
-403.9547758,-14.75877776,4.113639888,-0.0002
-404.0740173,-14.85632775,4.470464731,-0.000533333
-404.4307227,-15.1518952,4.389796951,0.000266667
-405.1365966,-15.78987553,4.284941132,0.000866667
-405.7100468,-16.08461097,4.146930727,0.000333333
-405.7715531,-16.17163222,4.330104009,0.000333333
-406.5653853,-16.89650444,4.037067613,6.67E-05
-406.8085336,-16.95729709,4.206355873,-6.67E-05
-407.1788869,-17.30763395,3.827447263,0.000266667
-407.276112,-17.34383921,3.703926818,-0.0002
-407.0872936,-17.14023692,4.285863992,0.000533333
-407.3627716,-17.47240453,3.81115066,0.000133333
-407.098208,-17.26420572,4.066497876,0.000433333
-407.8678951,-17.78751838,3.602859485,-3.33E-05
-408.2041194,-18.04423865,3.425676712,0.000466667
-407.9107499,-17.81379166,3.858906206,0.000333333
-407.2754556,-17.27237709,4.539767351,0.000266667
-407.3503959,-17.34889175,4.495743056,0.0003
-407.6165663,-17.58177002,4.26269467,0.000566667
-407.8409576,-17.84236136,3.896960493,0.000666667
-407.7318039,-17.27581405,4.923095626,0.000333333
-407.6721801,-17.49726756,4.374246792,0.0002
-407.9245524,-17.80348521,4.423339083,0.000133333
-407.9282984,-17.81753609,4.443008921,0.0002
-408.0481778,-17.86297545,4.472153838,0.000266667
-408.3577643,-18.05662256,4.324625438,7.28E-12
-408.6117592,-18.29825564,4.15108947,0.001
-408.2634218,-18.03375106,4.360800052,-3.33E-05
-408.1608536,-18.0378002,4.047876943,0.000766667
-408.2776408,-18.12167003,4.082142813,0.001266667
-408.0670823,-17.94321093,4.173235193,0.0006
-408.3662399,-18.18124186,3.89415236,0.0018
-408.3016025,-18.16115919,3.722522793,0.0002
-408.1636182,-18.1215674,3.87072524,0.000533333
-408.7795281,-18.56864736,3.475361546,0.0004
-408.0113123,-17.94109472,4.398763465,7.28E-12
-408.0668577,-17.85302059,4.695230963,0.000933333
-408.0880947,-17.83164686,4.676582978,0.000833333
-408.2422469,-18.07150504,4.36373259,0.0003
-408.3429279,-18.14802055,4.429264078,-6.67E-05
-408.469412,-18.25952979,4.318363216,0.0007
-408.2862448,-18.09098139,4.615179882,0.000366667
-408.4080348,-18.26564201,4.22592934,0.000266667
-408.5633911,-18.55683112,4.232944368,0.000466667
-408.3979629,-18.33612048,4.236977814,0.0008
-408.3450777,-18.16712607,4.524704586,0.0002
-408.009622,-17.85632481,4.868349384,0.000266667
-407.7920131,-17.79144687,4.963817626,0.0004
-407.6409676,-17.62489356,5.093175162,0.0007
-408.1006565,-17.88680844,4.843906275,0.0005
-408.4744642,-18.21044291,4.44026893,0.000266667
-408.7352527,-18.5265884,3.896369346,0.000666667
-408.9472242,-18.6045436,3.84419838,0.0006
-408.8436691,-18.57347116,4.079531343,0.000466667
-408.6951589,-18.48949564,4.18630345,0.000733333
-408.4613257,-18.15479246,4.575604071,0.0004
-408.9543876,-18.70418733,4.05308282,0.000533333
-409.0021566,-18.80236579,3.98545181,0.0002
-408.7112855,-18.68435007,3.660560454,0.000133333
-408.2246441,-18.25580183,4.22478295,0.0008
-408.0709737,-17.9183744,4.899539548,0.000533333
-408.3118796,-18.07673358,4.930421326,0.000466667
-408.9367828,-18.58667235,4.261010795,0.0002
-408.7280026,-18.35025735,4.505678661,0.000733333
-408.4328824,-18.04553152,5.026855443,1.00E-04
-408.3796793,-17.78589327,5.448613373,0.000366667
-408.3339048,-18.0969185,5.047108204,0
-408.5165573,-18.18081157,4.587041784,6.67E-05
-408.3607686,-18.22596414,4.445059425,0.000533333
-408.9072911,-18.53992214,4.386616398,0.0003
-409.6622143,-18.90975858,4.212723844,0.000433333
-409.5056545,-18.71016923,4.562733663,6.67E-05
-409.359601,-18.70678268,4.636775279,0.0006
-410.1590417,-18.87300033,4.309432116,-0.000133333
-410.333371,-18.86253908,4.410218809,0.0007
-410.3209361,-18.84384827,4.377807809,1.00E-04
-410.4064046,-18.82668451,4.304377388,0.000133333
-410.1797449,-18.80231726,4.400178417,0.0006
-409.8363934,-18.79435937,4.283253482,0.0002
-409.6854232,-18.79144144,4.181052131,6.67E-05
-407.7971548,-17.63816166,4.326446892,0.000533333
-405.8763347,-16.40230034,4.10766429,0.000466667
-405.8697937,-16.56106668,3.874155375,0.000466667
-406.138374,-16.67628498,4.054366277,0.0008
-406.6309802,-17.06813162,4.196357448,0.000466667
-406.7292609,-17.07436071,4.717706512,0.000466667
-406.9028396,-17.13424907,4.773655588,0.000266667
-406.9065602,-17.18874184,4.623873109,0.000666667
-407.3026662,-17.54150527,4.598287897,0.000933333
-407.9508476,-18.08553182,4.354289579,0.0004
-408.3051824,-18.25566564,4.493787007,0.000333333
-409.1227039,-18.8290946,4.037802475,0.0002
-409.4624835,-18.87825701,4.20390434,0.000666667
-408.7923489,-18.43492273,4.801184888,6.67E-05
-408.8488385,-18.29686951,5.117748689,0.000266667
-408.6046024,-18.32107175,4.882573323,-0.000133333
-408.7211363,-18.40002182,4.644029959,0.0006
-408.2845098,-18.12892928,4.93808033,0.0006
-408.3644873,-18.28294212,4.74023902,0.000733333
-408.1411185,-18.05986049,4.483991258,1.00E-04
-407.8643483,-17.90843648,4.773475484,0.000366667
-407.9435959,-17.85898936,5.356257915,0.0004
-408.1167531,-17.76430794,5.484380684,0.0004
-408.4109618,-18.20869123,5.053707411,0.000466667
-408.8078557,-18.5420593,4.736305205,0.000533333
-408.4990858,-18.3303459,5.113146203,0.001
-408.4740443,-18.32757978,5.027548419,0.0002
-408.2635024,-18.17649338,5.084273842,0.0006
-408.2571854,-18.23084268,4.890391837,0.000533333
-408.6490578,-18.52295704,4.678121656,0.0004
-408.4108982,-18.44300486,4.657560753,0
-408.1327693,-18.17758724,5.035717757,0.000266667
-407.837256,-17.91425115,5.398176281,0.000466667
-408.2177665,-18.17579222,5.175723099,0.000833333
-408.5901564,-18.38483544,5.007737801,0.000566667
-408.4545346,-18.34236805,5.331389665,0.000133333
-408.1959469,-18.25423797,5.173185076,-6.67E-05
-408.3960401,-18.50715601,4.87739617,0.000266667
-408.453643,-18.46392617,4.78126118,-1.46E-11
-408.3305883,-18.36667434,4.77440324,0.000733333
-408.110343,-18.12636467,5.131469893,0.0006
-407.6875108,-17.7926698,5.285513219,0
-406.1822045,-16.82864456,4.941324772,0.000866667
-403.8067201,-15.09559615,5.03403224,0.0004
-400.3863499,-12.64716965,5.169376235,0.000533333
-393.9485808,-9.736620639,5.540908697,0.0004
-383.6952456,-6.656059806,7.379455162,0.000533333
-369.8032497,-4.348538071,7.078453006,0.000133333
-364.2590321,-1.193667583,-5.736816783,0.000266667
-348.3613212,-0.163852675,-10.44661927,0.016999999
-321.4189575,-0.84386007,-6.885340732,0.115099981
-321.8783539,0.463204095,-35.25598046,0.140400022
-303.1482885,-0.329354186,-45.98658346,0.177400008
-289.4141758,-1.670772091,-65.37356948,0.212199986
-267.9331327,-4.129410472,-77.6838637,0.242666692
-244.245298,-5.829764398,-92.12872878,0.291133344
-225.223618,-8.733306893,-110.204099,0.332800031
-155.2913425,-12.86165723,-74.75539854,0.375500023
-43.33802253,-21.08287526,9.349922557,0.415700018
-5.236230664,-21.87093957,11.8546033,0.457366616
34.5534728,-21.90443623,11.54974882,0.502900004
72.46474296,-21.96746436,12.71187857,0.547299981
117.6378439,-20.81227609,19.57551662,0.589166701
159.3359692,-20.49576756,29.38400094,0.630133271
192.881318,-21.24336807,32.8573234,0.669066727
227.4873164,-21.04148608,32.79059387,0.697299957
259.3449482,-21.96052224,33.28461917,0.761299968
290.7713119,-22.88292321,30.43988049,0.823800087
323.0175106,-23.24848127,31.73820623,1.089699984
353.0474905,-25.07153374,33.17014735,1.264099956
382.8830874,-26.51735952,34.76603844,1.367933273
412.5590871,-26.78893501,34.63830334,1.456766486
439.0803757,-30.20029614,31.79116291,1.56313324
467.2150705,-28.29676307,27.97459242,1.788499832
491.7249886,-29.15254442,23.39920056,1.961233139
521.4204963,-29.96192197,24.86088828,2.066633463
547.2157487,-35.09168777,23.4120313,2.182266712
576.9470595,-38.41582855,22.16774712,2.263166666
606.7656726,-40.64294125,21.33332489,2.39620018
634.5862727,-41.59329391,21.67761894,2.488033533
658.9909478,-44.29701817,24.66473251,2.595600128
680.2584286,-47.04905815,27.0175915,2.67539978
702.7763669,-49.16598911,29.05135846,2.761733294
723.0571738,-49.67329026,33.89921019,2.877100229
744.5084984,-52.55916145,34.28127642,2.962333202
770.8655368,-52.96926908,34.25897519,3.036333084
796.0419574,-53.53681718,34.92477057,3.114633083
821.8125164,-55.48897525,35.82285877,3.203466892
842.8513468,-58.65672246,34.21906111,3.280966997
863.8000278,-61.41860348,34.68743993,3.370266914
881.6092098,-66.83144645,33.88897517,3.434466839
899.0782919,-69.51075022,31.69881919,3.46043396
919.6385172,-70.45988723,31.09889723,3.508932829
941.9434733,-73.42868187,36.83308906,3.548966408
959.4711609,-75.38673223,37.95386483,3.586799383
975.2034383,-77.61505475,41.52923406,3.619999886
994.9345929,-76.54557468,45.28280871,3.669733524
1016.182854,-77.56774773,37.65314247,3.693799973
1035.19245,-78.52501165,34.00453114,3.725667
1051.2698,-80.26631705,32.83843556,3.753433704
1067.568874,-81.18680183,30.37024815,3.786099911
1082.235496,-82.77450733,29.12340827,3.828666925
1095.186748,-84.25903399,29.87874043,3.850099325
1104.56909,-88.18703647,27.82967975,3.868766785
1117.376642,-88.2541188,26.47464178,3.884633064
1126.792017,-90.74087173,22.56707564,3.890666723
1135.93363,-92.20822803,22.11223814,3.892066479
1146.373298,-92.24511825,20.82869347,3.912867546
1163.486248,-91.7352654,22.04760735,3.943199873
1175.422234,-93.77302593,21.1192435,3.95429945
1183.848089,-95.50988196,20.37776245,3.940600395
1189.931842,-95.22848704,23.84753205,3.942766666
1195.204766,-97.31372983,24.14115574,3.939900398
1199.406819,-96.18099674,25.66054239,3.955432653
1201.051241,-98.5121102,24.65727728,3.939967155
1203.47618,-96.694178,22.86419766,3.9356668
1207.438043,-94.38970583,22.80520959,3.959966183
1208.777227,-94.19525392,22.20042733,3.963766575
1205.780523,-95.07403515,22.09040628,3.979667187
1196.537992,-98.61265668,17.57818117,3.934499741
1196.633579,-94.88274917,18.79625076,3.930300236
1189.383311,-94.13510503,17.7509421,3.945133209
1177.403653,-98.19954086,15.23677215,3.912600756
1171.859836,-95.91753403,14.00585103,3.921633482
1168.858098,-92.25808793,17.18653289,3.953700066
1161.040849,-92.71871992,13.67628006,3.892567158
1157.67754,-84.7949903,16.3236172,3.87653327
1147.76244,-82.65532794,19.30602173,3.869132996
1125.742539,-82.69227751,24.4863038,3.843899965
1104.461186,-82.3727935,24.03909328,3.813433886
1088.621434,-82.60050481,23.16176579,3.781966209
1075.053586,-80.51269629,18.41630751,3.738200188
1068.782305,-73.34013027,22.44991775,3.738633871
1046.864543,-76.73374901,21.8419562,3.702600002
1018.368919,-83.54055776,16.30008557,3.637399673
1006.977906,-78.23416845,14.49284315,3.612500429
993.2783597,-73.06772108,15.02136632,3.595800161
971.7515157,-74.24745084,15.73883813,3.557866573
953.004379,-69.82908155,18.06980381,3.538433552
927.4667917,-71.36080413,20.19738935,3.49603343
905.1197669,-73.86314507,16.99831549,3.457499266
897.2334431,-69.71932749,14.18735706,3.462067127
876.8428514,-71.32895813,9.480745628,3.409733295
851.3396303,-74.50062189,4.907063926,3.329000235
830.2178055,-68.22319012,3.827037368,3.278066635
806.2694119,-63.02383729,-0.061232875,3.239566565
786.6213284,-61.41702567,0.563489928,3.217533827
752.7694604,-60.6669522,-9.444326086,3.163566828
721.9487716,-56.28746535,-19.32223161,3.097233057
717.7066113,-51.00400234,3.646085302,3.046933174
691.7899652,-50.89355606,9.294179727,2.994833231
663.8737464,-49.11740624,7.856375118,2.926999807
640.8391924,-43.58723058,11.97377625,2.866033077
612.2611118,-44.11265949,13.98557754,2.799933195
581.5957242,-43.35520683,12.03222534,2.72483325
552.553756,-41.72031761,8.928427336,2.644166708
525.314459,-37.52525891,9.649461023,2.584399939
497.2828491,-34.90628882,9.222601749,2.520066261
463.8390882,-35.51302972,7.492028697,2.436833382
432.8584769,-33.18866112,6.364616692,2.351733446
400.8494939,-34.10411869,4.9349572,2.258366585
373.3941812,-29.56687207,4.433342323,2.171766758
344.6937333,-26.94602603,3.889241315,2.092833281
315.410038,-24.93978406,1.493907678,2.010066509
285.3340838,-21.43660794,2.32422349,1.920133352
249.3920281,-23.41908889,0.149779596,1.8149333
217.8004146,-23.54707825,-0.751592699,1.715199947
190.5382586,-19.91301274,-0.318311376,1.616633415
162.2000585,-15.52827837,1.506436862,1.520066738
131.6949253,-13.01984735,-0.834099315,1.42536664
98.96518747,-12.7193279,-6.571549256,1.322366714
66.49910463,-10.52746039,-9.105257774,1.217566729
32.45307575,-9.905889409,-12.46352901,1.114599943
0.164572879,-8.079268184,-13.79964483,1.010099888
-35.74584733,-7.813528822,-15.07831869,0.891266644
-66.98623706,-4.929132485,-16.4642893,0.746999979
-96.98193227,-1.111946272,-16.22166521,0.549399972
-129.9877371,-0.19017127,-19.4885177,0.373066694
-162.2491084,1.703637238,-19.25573786,0.291166693
-192.6166783,5.025339125,-18.00583492,0.230099991
-225.8405882,6.730549964,-15.56738622,0.134266675
-275.5421712,12.348426,4.120053607,0.094466649
-314.9112792,14.20084407,15.97592952,0.076400004
-341.1577185,13.02727711,11.13233938,0.062266655
-359.7918348,11.97135358,5.554112319,0.048099995
-371.6320388,7.970925934,2.809623909,0.029866664
-379.2722742,3.434661015,2.627424759,0.009733333
-385.3520729,-0.73217432,2.073163303,-0.000333333
-390.6313813,-4.669789724,2.496585343,-0.008100001
-396.4150331,-9.048461224,2.511946587,-0.013099997
-400.3335908,-11.92565489,2.926471338,-0.000266667
-402.6878127,-13.55233842,3.499928026,-0.000133333
-405.6104916,-15.82734875,2.94695043,0
-407.6393872,-17.25599273,2.517933014,0.0002
-406.9742019,-16.89651249,3.202903704,0.000133333
-406.6563851,-16.68822289,3.456539459,0.000266667
-406.5625358,-16.65134851,3.453476444,0.0004
-406.9397815,-16.8796328,3.583116732,0
-406.6711348,-16.5724272,3.782351819,0.000133333
-406.7430105,-16.53648524,4.078148928,0.000133333
-406.6811257,-16.68126713,3.471011203,0.000333333
-406.7964506,-16.8019777,3.358658922,-7.28E-12
-406.7022737,-16.67306514,3.89694251,0.0004
-407.1670731,-17.12074807,3.259333291,0.000133333
-406.8836112,-16.85226945,3.711190819,0.001066667
-407.2036947,-17.09704594,3.710508042,0.000133333
-406.8931202,-16.94280257,3.564917962,0.0002
-407.0152177,-16.8634313,3.522626875,0.000133333
-406.1187047,-16.30416195,3.720515008,0.000666667
-404.687645,-15.23028051,4.038668192,0.000466667
-403.9881542,-14.85927108,4.011717224,6.67E-05
-404.0252805,-14.81130499,4.317938761,0.000533333
-404.8500692,-15.53473028,3.494835327,0.000133333
-405.2360213,-15.90516749,3.593467702,0.0008
-405.1116742,-15.96572601,3.878842723,0.0002
-406.0956617,-16.62252692,3.418382145,-0.000133333
-406.0218407,-16.55948772,3.536574641,6.67E-05
-405.7547631,-16.32639202,3.959328516,0.000733333
-406.368154,-16.7983062,3.820444337,0.000466667
-406.7349664,-17.10440035,3.767924095,0.000366667
-406.8621749,-17.10375524,4.009839298,0.000166667
-406.7585475,-17.10331962,3.903231992,-6.67E-05
-407.2110871,-17.57116631,4.00569767,0.0004
-407.2312783,-17.44639836,4.161212343,0.000266667
-408.0080133,-17.89336621,3.724947358,0.0002
-407.901024,-17.88024552,3.768558588,0.000333333
-407.7378305,-17.83068453,4.011196441,0.000733333
-407.6717672,-17.65535581,4.135710152,0.000366667
-408.1013645,-17.90930312,4.153260186,0.0005
-407.9811923,-18.03057761,4.051986794,0.000266667
-408.1770688,-18.01952912,4.188246775,0.0002
-408.274314,-18.04571925,4.099748825,0.000266667
-408.4476757,-18.16888063,3.930808003,0.0002
-408.4801253,-18.23587128,3.961699482,0.000533333
-408.3852776,-18.22606471,3.77788742,-0.000333333
-408.3326752,-18.13981949,3.839336033,0.000533333
-408.6096128,-18.32799855,3.924864889,0.000266667
-408.1601694,-17.9281988,4.320657732,0.000333333
-407.8737822,-17.73967374,4.247038231,0.000533333
-408.1920571,-17.9990663,4.049401591,0.0002
-408.2707356,-18.03702871,4.015153401,0.000666667
-408.1706072,-18.02480054,4.101270906,0.0003
-408.3587104,-18.17154437,4.131198984,0.0005
-407.6594635,-17.78389086,4.336643917,0.0004
-408.1301188,-17.94183792,4.635523125,0.000466667
-408.1128098,-17.90337437,4.393796676,0.0008
-408.3087324,-18.1819859,4.111185331,0.000533333
-408.132992,-18.05886241,4.370463036,0.0006
-408.2012791,-18.16127665,4.064835407,0.000333333
-408.3589972,-18.16196713,4.230028059,-0.000533333
-408.2000846,-18.03576994,4.344780361,0.0004
-408.6569893,-18.21560711,4.670281564,1.46E-11
-408.8138313,-18.44207728,4.103786341,0.000466667
-408.7128556,-18.41120678,4.025570572,0.000866667
-408.6110428,-18.20067884,4.518884455,0.000433333
-408.5081774,-18.22715553,4.244513486,-0.0001
-408.5910189,-18.27974372,4.228645563,0.000266667
-408.3045082,-18.13122283,4.385541305,0.000133333
-408.0767532,-17.92309063,4.350567817,-0.000266667
-408.1858747,-17.88411887,4.558912587,0.001066667
-408.66897,-18.33292233,4.34837604,-0.0004
-408.9625485,-18.47669341,4.301878581,-6.67E-05
-409.0043194,-18.46199472,4.554099495,0.000466667
-408.7999345,-18.37378424,4.519228664,0.000666667
-408.6252449,-18.34662438,4.438262341,0.000266667
-408.5551338,-18.32107084,4.345964097,0.0006
-408.3576673,-18.35869616,4.145918295,0.000466667
-407.7561304,-17.87200599,4.322448051,0.000533333
-408.0182991,-18.08481935,4.142627383,0.000533333
-408.4372024,-18.20103405,4.470542151,0.001066667
-408.4334533,-18.188723,4.485750641,-6.67E-05
-408.3092246,-18.14997365,4.614275394,0.0002
-408.1817283,-18.09204098,4.47415383,0.000433333
-408.0321285,-18.04380284,4.447293752,0.0005
-407.7583777,-17.87817873,4.696657936,0.000266667
-408.1565115,-18.16689707,4.341391767,0.000366667
-408.2193998,-18.05088187,4.60124103,0.000966667
-407.897458,-17.77656928,5.075989679,-0.000366667
-407.8929723,-17.74504935,5.257377036,-3.33E-05
-408.1316776,-18.06477367,4.935946405,0.0004
-408.6790456,-18.51649275,4.184014168,-1.46E-11
-408.6488927,-18.5630725,4.330284661,0.000966667
-408.3278957,-18.33420301,4.395783591,0.000833333
-408.4041779,-18.33868723,4.341697299,0.000266667
-408.4745256,-18.40441881,4.341117265,0.0006
-408.6250229,-18.4414964,4.622540205,0.0006
-410.6874989,-17.96886147,6.980338754,0.001
-408.30558,-18.12093605,4.838855957,0.000533333
-408.4638453,-18.23632731,4.893074819,0.0006
-408.6320006,-18.29723193,5.062642112,0.000833333
-408.5764461,-18.34506846,4.866632968,0.0009
-408.6051544,-18.48830065,4.575183685,0.000133333
-408.7091849,-18.4572988,4.48869948,0.0006
-408.5238731,-18.39960261,4.70005074,0.000666667
-408.2193677,-18.184592,4.954912493,0.000466667
-408.0979595,-18.03008652,5.306480465,0.001666667
-408.2771002,-18.37285058,4.823067558,0.000533333
-408.7004552,-18.50014213,4.84819654,-1.46E-11
-408.799131,-18.58753554,4.721804015,6.67E-05
-408.5619227,-18.5120838,4.584939499,0.000666667
-408.5628212,-18.45509905,4.371129993,-0.0002
-408.5482832,-18.51419446,4.448989046,0.0004
-408.3398472,-18.22475504,5.01659665,-6.67E-05
-408.3474731,-18.28608206,5.162165052,0.001066667
-408.6410239,-18.3758659,5.144766028,0.000666667
-408.9120401,-18.52060706,5.174723853,0.000333333
-408.8405938,-18.56078477,5.104366753,0.0006
-408.6424092,-18.50099812,4.761097585,0.0004
-408.8145252,-18.69402483,4.413420547,0
-408.7456445,-18.60159159,4.583634687,0.000866667
-408.5095731,-18.4177466,4.949206289,6.67E-05
-408.7228397,-18.53225944,4.971481268,-0.000133333
-408.7789451,-18.4493633,5.299032091,0.000466667
-408.7562905,-18.4348895,5.490811363,0.0004
-408.7770838,-18.38973758,5.354424478,0.000366667
-408.9486706,-18.63433487,5.023802433,-3.33E-05
-409.2382855,-18.92746561,4.598331262,0.0002
-408.9101544,-18.92928113,4.276216324,0.000333333
-408.6755191,-18.41594415,4.915211042,0.0002
-408.6858465,-18.34525313,5.227320425,0.0004
-408.9457351,-18.43472079,5.386363978,0.000533333
-408.9924564,-18.57743829,5.224378477,-0.000133333
-408.7980324,-18.43005065,5.243896983,6.67E-05
-409.036459,-18.67278223,5.033048572,0.0003
-408.8894962,-18.53451407,5.043746526,0.0005
-408.6204691,-18.37446308,4.822751652,6.67E-05
-408.2925503,-18.25782498,4.951793674,0.0002
